Date,Name,Country,BusinessType,BusinessSubType,BreachType,DataType,DataType2,InsideOutside,ThirdParty,ThirdPartyName,TotalAffected,RefPage,UID,XREF1,StockSymbol,DataRecovered,ConsumerLawsuit,ArrestProsecution
8/30/2005,Stark State College of Technology,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,7058,http://attrition.org/dataloss/2005/08/stark01.html,DL-0403,,No,Unknown,Unknown,Unknown
9/2/2005,Iowa Student Loan,US,Biz,Fin,Lost Media,SSN,NAA,Outside,No,,165000,http://attrition.org/dataloss/2005/09/isl01.html,DL-0110,,No,Unknown,Unknown,Unknown
9/10/2005,Kent State University,US,Edu,Uni,Stolen Computers,SSN,NAA,Outside,No,,100000,http://attrition.org/dataloss/2005/09/kent02.html,DL-0111,,No,Unknown,Unknown,Unknown
9/13/2005,Fort Carson,US,Gov,Fed,Stolen Computers,SSN,NAA,Outside,No,,9300,http://attrition.org/dataloss/2005/09/ftcarson01.html,DL-0112,,No,Unknown,Unknown,Unknown
9/16/2005,Miami Ohio University,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,21762,http://attrition.org/dataloss/2005/09/miami01.html,DL-0113,,No,Unknown,Unknown,Unknown
9/17/2005,North Fork Bank,US,Biz,Fin,Stolen Laptop,ACC,?,Outside,No,,9000,http://attrition.org/dataloss/2005/09/nfb01.html,DL-0114,,No,Unknown,Unknown,Unknown
9/19/2005,Children's Health Council,US,Med,NFP,Stolen Tapes,SSN,MED,Outside,No,,6700,http://attrition.org/dataloss/2005/09/chc01.html,DL-0115,,No,Unknown,Unknown,Unknown
9/22/2005,Internal Revenue Service,US,Gov,Fed,Lost Documents,SSN,NAA,Outside,No,,30000,http://attrition.org/dataloss/2005/09/irs01.html,DL-0381,,No,Unknown,Unknown,Unknown
9/28/2005,City University of New York,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,771,http://attrition.org/dataloss/2005/09/cuny01.html,DL-0116,,No,Unknown,Unknown,Unknown
9/28/2005,RBC Dain Rauscher,US,Biz,Fin,Fraud - SE,ACC,NAA,Inside - Malicious,No,,300000,http://attrition.org/dataloss/2005/09/dain01.html,DL-0117,,No,Unknown,Unknown,Unknown
9/29/2005,University of Georgia,US,Edu,Uni,Hack,SSN,?,Outside,No,,1600,http://attrition.org/dataloss/2005/09/uga01.html,DL-0118,,No,Unknown,Unknown,Unknown
10/7/2005,Bank of America,US,Biz,Fin,Stolen Laptop,ACC,NAA,Outside,No,,?,http://attrition.org/dataloss/2005/10/boa03.html,DL-0119,,BAC,Unknown,Unknown,Unknown
10/8/2005,Blockbuster,US,Biz,Retail,Disposal - Documents,SSN,CCN,Inside - Accidental,No,,?,http://attrition.org/dataloss/2005/10/bb01.html,DL-0382,,BBI,Unknown,Unknown,Unknown
10/15/2005,Montclair State University,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,9100,http://attrition.org/dataloss/2005/10/montclair01.html,DL-0120,,No,Unknown,Unknown,Unknown
10/20/2005,Monmouth University,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,677,http://attrition.org/dataloss/2005/10/monmouth01.html,DL-0121,,No,Unknown,Unknown,Unknown
10/20/2005,Wilcox Memorial Hospital,US,Med,Hos,Stolen Media,SSN,NAA,Outside,No,,130000,http://attrition.org/dataloss/2005/10/kauai01.html,DL-0122,,No,Unknown,Unknown,Unknown
10/20/2005,Vermont Technical College,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2005/10/vtc01.html,DL-0123,,No,Unknown,Unknown,Unknown
10/21/2005,State of California,US,Gov,State,Hack,NAA,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2005/10/cali01.html,DL-0124,,No,Unknown,Unknown,Unknown
10/24/2005,University of Western Ontario,CA,Edu,Uni,Web,NAA,?,Inside - Accidental,No,,1000,http://attrition.org/dataloss/2005/10/uwo01.html,DL-0383,,No,Unknown,Unknown,Unknown
10/29/2005,University of Tennessee,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,1900,http://attrition.org/dataloss/2005/10/ut01.html,DL-0125,,No,Unknown,Unknown,Unknown
11/1/2005,University of Tennessee Med. Ctr.,US,Edu,Med,Stolen Laptop,SSN,NAA,Outside,No,,3800,http://attrition.org/dataloss/2005/11/ut03.html,DL-0126,,No,Unknown,Unknown,Unknown
11/4/2005,Keck School of Medicine (USC),US,Edu,Med,Stolen Computer,SSN,NAA,Outside,No,,50000,http://attrition.org/dataloss/2005/11/keck01.html,DL-0127,,No,Unknown,Unknown,Unknown
11/5/2005,Safeway Inc.,US,Biz,Retail,Stolen Laptop,SSN,NAA,Outside,No,,1400,http://attrition.org/dataloss/2005/11/safeway01.html,DL-0128,,SWY,Unknown,Unknown,Unknown
11/7/2005,Papa John's,US,Biz,Retail,Web,NAA,EMA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2005/11/pizza01.html,DL-0129,,PZZA,Unknown,Unknown,Unknown
11/9/2005,TransUnion LLC,US,Biz,Data,Stolen Computer,SSN,NAA,Outside,No,,3623,http://attrition.org/dataloss/2005/11/transunion01.html,DL-0130,,No,Unknown,Unknown,Unknown
11/11/2005,Georgia Tech University,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,13000,http://attrition.org/dataloss/2005/11/gatech01.html,DL-0131,,No,Unknown,Unknown,Unknown
11/18/2005,Boeing Co.,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,161000,http://attrition.org/dataloss/2005/11/boeing01.html,DL-0132,,BA,Unknown,Unknown,Unknown
11/18/2005,Indiana University Kelley School of Business,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,5278,http://attrition.org/dataloss/2005/11/iukelley02.html,DL-0411,,No,Unknown,Unknown,Unknown
11/23/2005,University of Delaware,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,952,http://attrition.org/dataloss/2005/11/udel02.html,DL-0407,,No,Unknown,Unknown,Unknown
11/26/2005,Scottrade,US,Biz,Fin,Hack,ACC,NAA,Outside,Yes,Troy Group,140000,http://attrition.org/dataloss/2005/11/scottrade01.html,DL-0133,,No,Unknown,Unknown,Unknown
12/2/2005,Cornell University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,900,http://attrition.org/dataloss/2005/12/cornell01.html,DL-0134,,No,Unknown,Unknown,Unknown
12/3/2005,First Trust Bank,US,Biz,Fin,Stolen Laptop,SSN,ACC,Outside,No,,?,http://attrition.org/dataloss/2005/12/ftb01.html,DL-0135,,NCFT.OB,Unknown,Unknown,Unknown
12/3/2005,University of San Diego,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,7800,http://attrition.org/dataloss/2005/12/usd01.html,DL-0136,,No,Unknown,Unknown,Unknown
12/6/2005,Washington St. Employment Security Dept.,US,Gov,State,Stolen Laptop,SSN,NAA,Outside,No,,530,http://attrition.org/dataloss/2005/12/wsesd01.html,DL-0137,,No,Unknown,Unknown,Unknown
12/8/2005,San Antonio Independent School District,US,Edu,City,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2005/12/SAISD01.html,DL-0408,,No,Unknown,Unknown,Unknown
12/8/2005,J-Sargeant Reynolds Community College,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,26000,http://attrition.org/dataloss/2005/12/JSRCC01.html,DL-0409,,No,Unknown,Unknown,Unknown
12/8/2005,Federal Reserve Bank,US,Gov,Fed,Lost Documents,NAA,FIN,Inside - Accidental,No,,?,http://attrition.org/dataloss/2005/12/FedRes02.html,DL-0410,,No,Unknown,Unknown,Unknown
12/9/2005,Oregon Community Credit Union,US,Biz,Fin,Stolen Documents,SSN,NAA,Outside,No,,200,http://attrition.org/dataloss/2005/12/orccu01.html,DL-0412,,No,Unknown,Unknown,Unknown
12/9/2005,Idaho State University,US,Edu,Uni,Hack,SSN,DOB,Outside,No,,?,http://attrition.org/dataloss/2005/12/IDU01.html,DL-0413,,No,Unknown,Unknown,Unknown
12/12/2005,Sam's Club,US,Biz,Retail,Hack,CCN,?,Outside,No,,?,http://attrition.org/dataloss/2005/12/sams01.html,DL-0138,,WMT,Unknown,Unknown,Unknown
12/12/2005,Aid To The Church In Need,GB,Biz,NFP,Hack,CCN,NAA,Outside,No,,2800,http://attrition.org/dataloss/2005/12/acn01.html,DL-0139,,No,Unknown,Unknown,Unknown
12/12/2005,Iowa State University,US,Edu,Uni,Hack,SSN,CCN,Outside,No,,5500,http://attrition.org/dataloss/2005/12/isu02.html,DL-0140,,No,Unknown,Unknown,Unknown
12/19/2005,Guidance Software,US,Biz,Tech,Hack,CCN,?,Outside,No,,3800,http://attrition.org/dataloss/2005/12/guidance01.html,DL-0141,,GUID,No,Yes,No
12/21/2005,LaSalle Bank,US,Biz,Fin,Lost Tapes,SSN,NAA,Outside,Yes,DHL,2000000,http://attrition.org/dataloss/2005/12/lasalle01.html,DL-0142,,ABN,Unknown,Unknown,Unknown
12/22/2005,Ford Motor Company,US,Biz,Ind,Stolen Computer,SSN,NAA,Outside,No,,70000,http://attrition.org/dataloss/2005/12/ford01.html,DL-0143,,F,Unknown,Unknown,Unknown
12/28/2005,Marriott International,US,Biz,Hotel,Lost Tapes,SSN,CCN,?,?,,206000,http://attrition.org/dataloss/2005/12/marriott01.html,DL-0144,,MAR,Unknown,Unknown,Unknown
1/1/2006,University Pittsburgh Medical Ctr.,US,Edu,Med,Stolen Computer,SSN,NAA,Outside,No,,700,http://attrition.org/dataloss/2006/01/upmc01.html,DL-0145,,No,Unknown,Unknown,Unknown
1/2/2006,H&R Block,US,Biz,Fin,Snail Mail,SSN,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/01/hrblock01.html,DL-0146,,HRB,Unknown,Unknown,Unknown
1/8/2006,Kerzner International / Atlantis,US,Biz,Hotel,Hack,SSN,CCN,?,No,,55000,http://attrition.org/dataloss/2006/01/kerzner01.html,DL-0147,,KZL,Unknown,Unknown,Unknown
1/9/2006,Grand Hotel De Vere Group,GB,Biz,Hotel,Lost Documents,CCN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/01/devere01.html,DL-0422,,No,Unknown,Unknown,Unknown
1/11/2006,People's Bank,US,Biz,Fin,Lost Tapes,SSN,NAA,Inside - Accidental,Yes,UPS,90000,http://attrition.org/dataloss/2006/01/pb01.html,DL-0148,,PBCT,Unknown,Unknown,Unknown
1/15/2006,Illinois Education Association,US,Edu,State,Stolen Computers,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/01/illedu01.html,DL-0475,,No,No,No,No
1/16/2006,New York City Teachers Retirement System,US,Edu,State,Fraud - SE,SSN,ACC,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/01/nyctrs01.html,DL-0476,,No,Yes,No,Yes
1/18/2006,Bournemouth Borough Council,GB,Gov,City,Disposal - Documents,NAA,?,Inside - Accidental,No,,70,http://attrition.org/dataloss/2006/01/bourne01.html,DL-0440,,No,No,No,No
1/20/2006,University of Kansas,US,Edu,Uni,Web,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/01/ku01.html,DL-0149,,No,Unknown,Unknown,Unknown
1/21/2006,California National Guard,US,Gov,State,Stolen Documents,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/01/natguard01.html,DL-0150,,No,Unknown,Unknown,Unknown
1/23/2006,University of Notre Dame,US,Edu,Uni,Hack,SSN,CCN,Outside,No,,?,http://attrition.org/dataloss/2006/01/nd01.html,DL-0151,,No,Unknown,Unknown,Unknown
1/24/2006,University of Washington Med Ctr.,US,Edu,Med,Stolen Laptop,SSN,NAA,Outside,No,,1600,http://attrition.org/dataloss/2006/01/uwmc01.html,DL-0152,,No,Unknown,Unknown,Unknown
1/25/2006,University of Delaware,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,159,http://attrition.org/dataloss/2006/01/ud01.html,DL-0153,,No,Unknown,Unknown,Unknown
1/25/2006,Ameriprise Financial,US,Biz,Fin,Stolen Laptop,SSN,NAA,Outside,No,,226000,http://attrition.org/dataloss/2006/01/ameriprise01.html,DL-0154,,AMP,Yes,Yes,No
1/26/2006,Providence Home Services,US,Med,Org,Stolen Tapes,NAA,MED,Outside,No,,365000,http://attrition.org/dataloss/2006/01/phs01.html,DL-0155,,No,No,Yes,No
1/27/2006,College of St. Scholastica,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,12000,http://attrition.org/dataloss/2006/01/css01.html,DL-0156,,No,Unknown,Unknown,Unknown
1/28/2006,State of Rhode Island,US,Gov,State,Web,CCN,?,Outside,No,,4118,http://attrition.org/dataloss/2006/01/ri01.html,DL-0157,,No,Unknown,Unknown,Unknown
1/30/2006,Cooks Illustrated,US,Biz,Retail,Hack,CCN,?,Outside,No,,?,http://attrition.org/dataloss/2006/01/cooks01.html,DL-0384,CW-0001,No,Unknown,Unknown,Unknown
1/31/2006,Honeywell International,US,Biz,Ind,Web,SSN,ACC,Inside - Malicious,No,,19000,http://attrition.org/dataloss/2006/01/honeywell01.html,DL-0158,,HON,Unknown,Unknown,Unknown
1/31/2006,Boston Globe / Worcester Telegram and Gazette,US,Biz,Media,Snail Mail,CCN,?,Inside - Accidental,No,,240000,http://attrition.org/dataloss/2006/01/papers01.html,DL-0159,,No,Unknown,Unknown,Unknown
1/31/2006,Washington State Health Care Authority,US,Gov,State,Snail Mail,SSN,NAA,Inside - Accidental,No,,6000,http://attrition.org/dataloss/2006/01/wshca01.html,DL-0160,,No,Unknown,Unknown,Unknown
2/1/2006,University of Colorado CO Springs,US,Edu,Uni,Virus,SSN,NAA,Outside,No,,2500,http://attrition.org/dataloss/2006/02/uccs01.html,DL-0161,,No,Unknown,Unknown,Unknown
2/2/2006,Presbyterian Health Care Service,US,Med,Hos,Stolen Computer,SSN,CCN,Outside,No,,450,http://attrition.org/dataloss/2006/02/phcs01.html,DL-0162,,No,Unknown,Unknown,Unknown
2/4/2006,FedEx,US,Biz,Ind,Snail Mail,MISC,?,Inside - Accidental,No,,8500,http://attrition.org/dataloss/2006/02/fedex01.html,DL-0163,,FDX,Unknown,Unknown,Unknown
2/6/2006,Regions Bank,US,Biz,Fin,?,CCN,?,Outside,Yes,?,100000,http://attrition.org/dataloss/2006/02/regions01.html,DL-0164,,No,Unknown,Unknown,Unknown
2/7/2006,Blue Cross Blue Shield NC,US,Med,Ins,Snail Mail,SSN,NAA,Inside - Accidental,No,,600,http://attrition.org/dataloss/2006/02/bcbs02.html,DL-0165,,No,Unknown,Unknown,Unknown
2/9/2006,Bank of America / OfficeMax,US,Biz,Fin,?,ACC,?,Outside,Yes,?,200000,http://attrition.org/dataloss/2006/02/boa04.html,DL-0166,,BAC,No,No,No
2/15/2006,Suffolk County Clerks Office NY,US,Gov,County,Web,SSN,NAA,Inside - Accidental,No,,7000,http://attrition.org/dataloss/2006/02/scny01.html,DL-0167,,No,Unknown,Unknown,Unknown
2/15/2006,Old Dominion University,US,Edu,Uni,Web,SSN,?,Inside - Accidental,No,,601,http://attrition.org/dataloss/2006/02/odu01.html,DL-0168,,No,Unknown,Unknown,Unknown
2/16/2006,Blue Cross Blue Shield Florida,US,Med,Ins,Email,SSN,?,Inside - Accidental,No,,27000,http://attrition.org/dataloss/2006/02/bcbs03.html,DL-0169,,No,Unknown,Unknown,Yes
2/16/2006,United States Department of Agriculture,US,Gov,Fed,Snail Mail,SSN,?,Inside - Accidental,No,,350000,http://attrition.org/dataloss/2006/02/doa01.html,DL-0170,,No,Unknown,Unknown,Unknown
2/16/2006,University of Washington Med Ctr.,US,Edu,Med,Hack,MED,?,Outside,No,,?,http://attrition.org/dataloss/2006/02/uwmc02.html,DL-0428,,No,Unknown,Unknown,Unknown
2/17/2006,Mount St. Mary's Hospital,US,Med,Hos,Stolen Laptop,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/02/msmh01.html,DL-0171,,No,Unknown,Unknown,Unknown
2/17/2006,Pelican Bay State Prison,US,Gov,State,Fraud - SE,SSN,NAA,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/02/pbsp01.html,DL-0172,,No,Unknown,Unknown,Unknown
2/18/2006,University of Northern Iowa,US,Edu,Uni,Hack,MISC,?,Outside,No,,6000,http://attrition.org/dataloss/2006/02/uni01.html,DL-0173,,No,Unknown,Unknown,Unknown
2/20/2006,Alltel,US,Biz,Tech,Disposal - Documents,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/02/alltel01.html,DL-0503,,AT,Partial,No,No
2/22/2006,New Hampshire DMV,US,Gov,State,Hack,CCN,?,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/02/nhdmv01.html,DL-0174,,No,Unknown,Unknown,Unknown
2/22/2006,Univ. Texas MD Anderson,US,Edu,Med,Stolen Laptop,SSN,MED,Outside,Yes,PricewaterhouseCoopers,4000,http://attrition.org/dataloss/2006/02/pwc01.html,DL-0175,,No,Unknown,Unknown,Unknown
2/23/2006,McAfee,US,Biz,Tech,Lost Media,SSN,NAA,Inside - Accidental,Yes,Deloitte & Touche,9000,http://attrition.org/dataloss/2006/02/mcafee01.html,DL-0176,,MFE,Unknown,Unknown,Unknown
2/23/2006,Denver International Airport,US,Biz,Ind,Stolen Tapes,CCN,?,Outside,Yes,Affiliated Computer Services,?,http://attrition.org/dataloss/2006/02/dia01.html,DL-0455,,No,No,No,No
2/25/2006,Ernst & Young,US,Biz,Tech,Stolen Laptop,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/02/ey01.html,DL-0177,,No,Unknown,Unknown,Unknown
3/1/2006,Bank of Bermuda,BM,Biz,Fin,Fraud - SE,CCN,?,Outside,No,,800,http://attrition.org/dataloss/2006/03/bob01.html,DL-0178,,No,Unknown,Unknown,Unknown
3/1/2006,Medco Health Solutions Inc.,US,Med,Org,Stolen Laptop,SSN,MED,Outside,No,,4600,http://attrition.org/dataloss/2006/03/medco01.html,DL-0179,,MHS,Unknown,Unknown,Unknown
3/2/2006,Olympic Funding Chicago,US,Biz,Fin,Stolen Disk Drive,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/03/ofc01.html,DL-0180,,No,Unknown,Unknown,Unknown
3/3/2006,Metropolitan State College,US,Edu,Uni,Stolen Laptop,SSN,NAA,Outside,No,,93000,http://attrition.org/dataloss/2006/03/msc01.html,DL-0181,,No,Unknown,Unknown,Unknown
3/5/2006,Georgetown University,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,41000,http://attrition.org/dataloss/2006/03/gu01.html,DL-0182,,No,Unknown,Unknown,Unknown
3/8/2006,Verizon,US,Biz,Tech,Stolen Laptop,SSN,?,Outside,No,,?,http://attrition.org/dataloss/2006/03/verizon02.html,DL-0183,,VZ,Unknown,Unknown,Unknown
3/14/2006,Buffalo Bisons Web Site,US,Biz,Tech,Hack,CCN,NAA,Outside,Yes,Choice One Online,?,http://attrition.org/dataloss/2006/03/choiceone01.html,DL-0184,,No,Unknown,Unknown,Unknown
3/14/2006,General Motors,US,Biz,Ind,Fraud - SE,SSN,?,Inside - Malicious,No,,100,http://attrition.org/dataloss/2006/03/gm01.html,DL-0185,,GM,Unknown,Unknown,Unknown
3/15/2006,Ernst & Young,US,Biz,Tech,Stolen Laptop,SSN,NAA,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/03/ey02.html,DL-0186,,No,Unknown,Unknown,Unknown
3/16/2006,Bananas.com,US,Biz,Tech,Hack,CCN,NAA,Outside,No,,274,http://attrition.org/dataloss/2006/03/bananas01.html,DL-0187,,No,Unknown,Unknown,Unknown
3/22/2006,Hewlett Packard,US,Biz,Tech,Stolen Laptop,SSN,ACC,Outside,Yes,Fidelity Investments,196000,http://attrition.org/dataloss/2006/03/hp02.html,DL-0188,CW-0035,HPQ,Unknown,Unknown,Unknown
3/22/2006,District of Columbia Board of Elections and Ethics,US,Gov,State,?,SSN,?,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/03/dcboee01.html,DL-0681,,No,Unknown,Unknown,Unknown
3/24/2006,CA State Employment Development Division,US,Gov,State,Snail Mail,SSN,?,Inside - Accidental,No,,64000,http://attrition.org/dataloss/2006/03/csedd01.html,DL-0189,,No,No,No,No
3/24/2006,Vermont State Colleges,US,Edu,Uni,Stolen Laptop,SSN,?,Outside,No,,14000,http://attrition.org/dataloss/2006/03/vsc01.html,DL-0190,,No,Unknown,Unknown,Unknown
3/24/2006,California State University Dominguez Hills,US,Edu,Uni,Stolen Laptop,?,?,Outside,No,,2486,http://attrition.org/dataloss/2006/03/doming02.html,DL-0477,,No,No,No,No
3/26/2006,Florida Department of Management Services,US,Gov,State,Fraud - SE,MISC,?,Inside - Accidental,Yes,Convergys Corp.,108000,http://attrition.org/dataloss/2006/03/fsdms01.html,DL-0191,,No,Unknown,Unknown,Unknown
3/29/2006,University of Nebraska Lincoln,US,Edu,Uni,Web,SSN,EMA,Inside - Accidental,No,,342,http://attrition.org/dataloss/2006/03/uneb01.html,DL-0478,,No,No,No,No
3/30/2006,Georgia Technology Authority,US,Gov,State,Hack,MISC,?,Outside,No,,553000,http://attrition.org/dataloss/2006/03/gadmv03.html,DL-0192,,No,Unknown,Unknown,Unknown
3/30/2006,United States Marine Corp,US,Gov,Fed,Lost Media,SSN,NAA,Outside,No,,207750,http://attrition.org/dataloss/2006/03/usm01.html,DL-0193,,No,Unknown,Unknown,Unknown
3/30/2006,Connecticut Tech High School Sys.,US,Edu,HS,Email,SSN,?,Inside - Accidental,No,,1250,http://attrition.org/dataloss/2006/03/cthss01.html,DL-0194,,No,Unknown,Unknown,Unknown
3/31/2006,LA County Dept. Social Services,US,Gov,County,Disposal - Documents,SSN,MED,Inside - Accidental,No,,94000,http://attrition.org/dataloss/2006/03/ladss01.html,DL-0195,,No,Unknown,Unknown,Unknown
4/1/2006,Con Edison,US,Biz,Ind,Lost Tape,SSN,NAA,Outside,Yes,?,15704,http://attrition.org/dataloss/2006/04/coned01.html,DL-0346,CW-0050,CEDNM.OB,Unknown,Unknown,Unknown
4/1/2006,Shorter College,US,Edu,Uni,Hack,?,?,Inside - Malicious,No,,?,http://attrition.org/dataloss/2006/04/shorter01.html,DL-0680,,No,No,No,Yes
4/3/2006,Authorize.net,US,Biz,Tech,Fraud - SE *DISPUTED*,CCN,?,Outside,No,,3000,http://attrition.org/dataloss/2006/04/auth01.html,DL-0196,,No,Unknown,Unknown,Unknown
4/7/2006,DiscountDomainRegistry.com,US,Biz,Tech,Hack,CCN,?,Outside,No,,?,http://attrition.org/dataloss/2006/04/ddr01.html,DL-0197,,No,Unknown,Unknown,Unknown
4/9/2006,Univ. of Medicine Dentistry NJ,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,2000,http://attrition.org/dataloss/2006/04/umdnj01.html,DL-0198,,No,Unknown,Unknown,Unknown
4/10/2006,Broward Co. Records Division FL,US,Gov,County,Web,SSN,ACC,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/04/fbc01.html,DL-0199,,No,Unknown,Unknown,Unknown
4/12/2006,Ross-Simons,US,Biz,Retail,Hack,SSN,CCN,Outside,No,,32000,http://attrition.org/dataloss/2006/04/rs01.html,DL-0200,,No,Unknown,Unknown,Unknown
4/13/2006,Fifth Third Bank,US,Biz,Fin,Fraud - SE,NAA,ACC,Inside - Malicious,No,,1000,http://attrition.org/dataloss/2006/04/fifththird01.html,DL-0483,,No,No,No,Yes
4/14/2006,University of South Carolina,US,Edu,Uni,Email,SSN,?,Inside - Accidental,No,,1400,http://attrition.org/dataloss/2006/04/usca01.html,DL-0201,,No,Unknown,Unknown,Unknown
4/14/2006,Voluntary Employees Benefit Association of Hawaii,US,Gov,State,Fraud - SE,SSN,NAA,Inside - Malicious,Yes,NewTech Imaging,40000,http://attrition.org/dataloss/2006/04/volemphawaii01.html,DL-0484,,No,No,No,Yes
4/16/2006,Fraser Health Authority,US,Med,Hos,Stolen Disk Drive,NAA,MED,Outside,No,,?,http://attrition.org/dataloss/2006/04/fha01.html,DL-0202,,No,Unknown,Unknown,Unknown
4/20/2006,Monarch Beauty Supply,CA,Biz,Retail,Lost Documents,CCN,?,Inside - Accidental,No,,2600,http://attrition.org/dataloss/2006/04/monarch01.html,DL-0421,,No,Unknown,Unknown,Unknown
4/21/2006,University of Alaska Fairbanks,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,38941,http://attrition.org/dataloss/2006/04/uaf01.html,DL-0203,,No,Unknown,Unknown,Unknown
4/21/2006,Impac,US,Biz,Tech,Stolen Laptop,?,?,Outside,No,,92,?,DL-0385,CW-0004,IMH,Unknown,Unknown,Unknown
4/21/2006,Boeing Co.,US,Biz,Ind,Stolen Laptop,SSN,NAA,Outside,No,,3664,http://attrition.org/dataloss/2006/04/boeing02.html,DL-0424,CW-0009,BA,Unknown,Unknown,Unknown
4/23/2006,Univ. Texas McCombs Business,US,Edu,Uni,Hack,SSN,NAA,Outside,No,,197000,http://attrition.org/dataloss/2006/04/ut04.html,DL-0204,,No,Unknown,Unknown,Unknown
4/24/2006,University of Virginia,US,Edu,Uni,Stolen Computer,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/04/uva02.html,DL-0486,,No,No,No,No
4/26/2006,Clydesdale Bank - Morgan Stanley,US,Biz,Fin,?,CCN,?,Outside,Yes,Mastercard,2000,http://attrition.org/dataloss/2006/04/clydes01.html,DL-0205,,No,Unknown,Unknown,Unknown
4/26/2006,Purdue University Elec. Comp. Eng.,US,Edu,Uni,Hack,SSN,?,Outside,No,,1351,http://attrition.org/dataloss/2006/04/purdue02.html,DL-0206,,No,Unknown,Unknown,Unknown
4/26/2006,Aetna Inc.,US,Med,Ins,Stolen Laptop,SSN,NAA,Outside,No,,39000,http://attrition.org/dataloss/2006/04/aetna01.html,DL-0207,CW-0054,AET,Unknown,Unknown,Unknown
4/27/2006,Long Island Railroad,US,Biz,Ind,Lost Tapes,SSN,NAA,Outside,Yes,Iron Mountain,20000,http://attrition.org/dataloss/2006/04/ironmountain04.html,DL-0208,,No,Unknown,Unknown,Unknown
4/28/2006,U.S. Department of Defense,US,Gov,Fed,Hack,SSN,NAA,Outside,No,,14000,http://attrition.org/dataloss/2006/04/dod01.html,DL-0209,,No,No,No,No
5/2/2006,Ohio University,US,Edu,Uni,Hack,SSN,?,Outside,No,,137000,http://attrition.org/dataloss/2006/05/ohiou01.html,DL-0210,,No,No,Yes,No
5/2/2006,State of Georgia,US,Gov,State,Lost Disk Drive,SSN,CCN,Inside - Accidental,No,,?,http://attrition.org/dataloss/2006/05/gsg01.html,DL-0211,,No,Unknown,Unknown,Unknown
5/4/2006,Idaho Power Company,US,Biz,Ind,Lost Disk Drive,SSN,NAA,Outside,No,,?,http://attrition.org/dataloss/2006/05/ipc01.html,DL-0212,,No,Unknown,Unknown,Unknown
5/5/2006,Wells Fargo,US,Biz,Fin,Stolen Computer,SSN,NAA,Outside,No,,39442,http://attrition.org/dataloss/2006/05/wells03.html,DL-0213,,WFC,Unknown,Unknown,Unknown
5/11/2006,Ohio University Hudson Health Center,US,Edu,Med,Hack,SSN,NAA,Outside,No,,60000,http://attrition.org/dataloss/2006/05/ohiou02.html,DL-0214,,No,Unknown,Unknown,Unknown
5/11/2006,Columbus Bank and Trust,US,Biz,Fin,Hack,CCN,?,Outside,No,,2000,http://attrition.org/dataloss/2006/05/cbt01.html,DL-0215,,No,Unknown,Unknown,Unknown
5/12/2006,Mercantile Potomac Bank,US,Biz,Fin,Stolen Laptop,SSN,CAN,Outside,No,,48000,http://attrition.org/dataloss/2006/05/mpb01.html,DL-0216,,No,Unknown,Unknown,Unknown
